fight_id,date,weight_class,finish_method,round_ended,time_ended,title_bout
7689,1999-07-16,Heavyweight,Decision - Unanimous,2,300,0
7682,1999-07-16,Heavyweight,KO/TKO,1,300,0
7682,1999-07-16,Heavyweight,KO/TKO,1,300,0
7686,1999-07-16,Heavyweight,KO/TKO,2,300,0
7686,1999-07-16,Heavyweight,KO/TKO,2,300,0
7688,1999-07-16,Heavyweight,KO/TKO,1,171,0
7688,1999-07-16,Heavyweight,KO/TKO,1,171,0
7689,1999-07-16,Light Heavyweight,Decision - Unanimous,2,300,0
7687,1999-07-16,Light Heavyweight,KO/TKO,2,79,0
7685,1999-07-16,Light Heavyweight,Submission,1,260,0
7683,1999-07-16,Lightweight,TKO - Doctor's Stoppage,2,94,1
7684,1999-07-16,Middleweight,KO/TKO,1,281,0
7687,1999-07-16,Middleweight,KO/TKO,2,79,0
7685,1999-07-16,Middleweight,Submission,1,260,0
7684,1999-07-16,Welterweight,KO/TKO,1,281,0
7683,1999-07-16,Welterweight,TKO - Doctor's Stoppage,2,94,1
7679,1999-09-24,Heavyweight,KO/TKO,1,30,0
7679,1999-09-24,Heavyweight,KO/TKO,1,30,0
7678,1999-09-24,Heavyweight,Submission,1,128,0
7677,1999-09-24,Light Heavyweight,KO/TKO,4,282,1
7680,1999-09-24,Light Heavyweight,TKO - Doctor's Stoppage,1,233,0
7680,1999-09-24,Light Heavyweight,TKO - Doctor's Stoppage,1,233,0
7681,1999-09-24,Lightweight,KO/TKO,3,13,0
7677,1999-09-24,Middleweight,KO/TKO,4,282,1
7678,1999-09-24,Middleweight,Submission,1,128,0
7681,1999-09-24,Welterweight,KO/TKO,3,13,0
7670,1999-11-19,Heavyweight,Decision - Unanimous,5,300,1
7671,1999-11-19,Heavyweight,KO/TKO,3,77,0
7671,1999-11-19,Heavyweight,KO/TKO,3,77,0
7670,1999-11-19,Light Heavyweight,Decision - Unanimous,5,300,1
7673,1999-11-19,Light Heavyweight,KO/TKO,1,88,0
7673,1999-11-19,Light Heavyweight,KO/TKO,1,88,0
7676,1999-11-19,Light Heavyweight,KO/TKO,2,192,0
7676,1999-11-19,Light Heavyweight,KO/TKO,2,192,0
7672,1999-11-19,Light Heavyweight,Submission,2,255,1
7674,1999-11-19,Middleweight,KO/TKO,3,192,0
7674,1999-11-19,Middleweight,KO/TKO,3,192,0
7675,1999-11-19,Welterweight,Decision - Unanimous,3,300,0
7675,1999-11-19,Welterweight,Decision - Unanimous,3,300,0
7672,1999-11-19,Welterweight,Submission,2,255,1
7667,2000-03-10,Featherweight,KO/TKO,2,161,0
7667,2000-03-10,Featherweight,KO/TKO,2,161,0
7663,2000-03-10,Heavyweight,KO/TKO,1,203,0
7663,2000-03-10,Heavyweight,KO/TKO,1,203,0
7668,2000-03-10,Heavyweight,Submission,1,189,0
7668,2000-03-10,Heavyweight,Submission,1,189,0
7664,2000-03-10,Light Heavyweight,KO/TKO,3,215,0
7665,2000-03-10,Lightweight,Decision - Unanimous,3,300,0
7664,2000-03-10,Middleweight,KO/TKO,3,215,0
7665,2000-03-10,Welterweight,Decision - Unanimous,3,300,0
7669,2000-03-10,Welterweight,Decision - Unanimous,2,300,0
7669,2000-03-10,Welterweight,Decision - Unanimous,2,300,0
7666,2000-03-10,Welterweight,Submission,2,89,0
7666,2000-03-10,Welterweight,Submission,2,89,0
7660,2000-04-14,Heavyweight,Decision - Unanimous,3,300,0
7657,2000-04-14,Light Heavyweight,Decision - Unanimous,5,300,1
7657,2000-04-14,Light Heavyweight,Decision - Unanimous,5,300,1
7660,2000-04-14,Light Heavyweight,Decision - Unanimous,3,300,0
7658,2000-04-14,Light Heavyweight,Submission,2,31,0
7659,2000-04-14,Light Heavyweight,Submission,1,278,0
7661,2000-04-14,Light Heavyweight,TKO - Doctor's Stoppage,3,114,0
7658,2000-04-14,Middleweight,Submission,2,31,0
7659,2000-04-14,Middleweight,Submission,1,278,0
7661,2000-04-14,Middleweight,TKO - Doctor's Stoppage,3,114,0
7662,2000-04-14,Welterweight,Decision - Majority,3,300,0
7662,2000-04-14,Welterweight,Decision - Majority,3,300,0
7654,2000-06-09,Featherweight,Decision - Unanimous,3,300,0
7649,2000-06-09,Heavyweight,Decision - Unanimous,5,300,1
7655,2000-06-09,Heavyweight,KO/TKO,2,133,0
7655,2000-06-09,Heavyweight,KO/TKO,2,133,0
7652,2000-06-09,Light Heavyweight,DQ,2,43,0
7649,2000-06-09,Light Heavyweight,Decision - Unanimous,5,300,1
7650,2000-06-09,Light Heavyweight,Decision - Unanimous,3,300,0
7654,2000-06-09,Lightweight,Decision - Unanimous,3,300,0
7651,2000-06-09,Lightweight,Submission,2,103,1
7652,2000-06-09,Middleweight,DQ,2,43,0
7650,2000-06-09,Middleweight,Decision - Unanimous,3,300,0
7656,2000-06-09,Welterweight,Decision - Unanimous,2,300,0
7656,2000-06-09,Welterweight,Decision - Unanimous,2,300,0
7651,2000-06-09,Welterweight,Submission,2,103,1
7653,2000-06-09,Welterweight,TKO - Doctor's Stoppage,1,274,0
7653,2000-06-09,Welterweight,TKO - Doctor's Stoppage,1,274,0
7643,2000-09-22,Heavyweight,Decision - Split,3,300,0
7643,2000-09-22,Heavyweight,Decision - Split,3,300,0
7647,2000-09-22,Heavyweight,Decision - Unanimous,3,300,0
7647,2000-09-22,Heavyweight,Decision - Unanimous,3,300,0
7648,2000-09-22,Heavyweight,Decision - Unanimous,2,300,0
7648,2000-09-22,Heavyweight,Decision - Unanimous,2,300,0
7642,2000-09-22,Heavyweight,KO/TKO,1,93,0
7642,2000-09-22,Heavyweight,KO/TKO,1,93,0
7646,2000-09-22,Heavyweight,KO/TKO,3,148,0
7645,2000-09-22,Lightweight,Submission,1,70,0
7646,2000-09-22,Middleweight,KO/TKO,3,148,0
7644,2000-09-22,Middleweight,Submission,1,272,0
7644,2000-09-22,Middleweight,Submission,1,272,0
7645,2000-09-22,Welterweight,Submission,1,70,0
7639,2000-11-17,Featherweight,KO/TKO,1,15,0
7636,2000-11-17,Heavyweight,Decision - Majority,3,300,0
7637,2000-11-17,Heavyweight,KO/TKO,2,274,0
7637,2000-11-17,Heavyweight,KO/TKO,2,274,0
7638,2000-11-17,Heavyweight,Submission,1,55,0
7636,2000-11-17,Light Heavyweight,Decision - Majority,3,300,0
7640,2000-11-17,Light Heavyweight,Decision - Unanimous,2,300,0
7640,2000-11-17,Light Heavyweight,Decision - Unanimous,2,300,0
7635,2000-11-17,Light Heavyweight,KO/TKO,3,253,1
7635,2000-11-17,Light Heavyweight,KO/TKO,3,253,1
7638,2000-11-17,Light Heavyweight,Submission,1,55,0
7639,2000-11-17,Lightweight,KO/TKO,1,15,0
7641,2000-11-17,Welterweight,Decision - Unanimous,2,300,0
7641,2000-11-17,Welterweight,Decision - Unanimous,2,300,0
7634,2000-12-16,Heavyweight,Decision - Unanimous,3,300,0
7634,2000-12-16,Light Heavyweight,Decision - Unanimous,3,300,0
7630,2000-12-16,Light Heavyweight,KO/TKO,1,178,0
7628,2000-12-16,Light Heavyweight,Submission,1,112,1
7631,2000-12-16,Lightweight,KO/TKO,1,144,0
7633,2000-12-16,Lightweight,Submission,1,20,0
7630,2000-12-16,Middleweight,KO/TKO,1,178,0
7632,2000-12-16,Middleweight,KO/TKO,1,298,0
7632,2000-12-16,Middleweight,KO/TKO,1,298,0
7628,2000-12-16,Middleweight,Submission,1,112,1
7631,2000-12-16,Welterweight,KO/TKO,1,144,0
7629,2000-12-16,Welterweight,Submission,2,118,1
7629,2000-12-16,Welterweight,Submission,2,118,1
7633,2000-12-16,Welterweight,Submission,1,20,0
7622,2001-02-23,Featherweight,Decision - Unanimous,5,300,1
7625,2001-02-23,Heavyweight,KO/TKO,2,261,0
7625,2001-02-23,Heavyweight,KO/TKO,2,261,0
7621,2001-02-23,Light Heavyweight,KO/TKO,1,32,1
7624,2001-02-23,Light Heavyweight,Submission,1,172,0
7622,2001-02-23,Lightweight,Decision - Unanimous,5,300,1
7623,2001-02-23,Lightweight,Submission,1,100,0
7627,2001-02-23,Lightweight,Submission,2,287,0
7626,2001-02-23,Middleweight,Decision - Unanimous,2,300,0
7621,2001-02-23,Middleweight,KO/TKO,1,32,1
7624,2001-02-23,Middleweight,Submission,1,172,0
7626,2001-02-23,Welterweight,Decision - Unanimous,2,300,0
7623,2001-02-23,Welterweight,Submission,1,100,0
7627,2001-02-23,Welterweight,Submission,2,287,0
7613,2001-05-04,Heavyweight,Decision - Unanimous,5,300,1
7617,2001-05-04,Heavyweight,KO/TKO,2,88,0
7617,2001-05-04,Heavyweight,KO/TKO,2,88,0
7613,2001-05-04,Light Heavyweight,Decision - Unanimous,5,300,1
7615,2001-05-04,Light Heavyweight,KO/TKO,1,78,0
7615,2001-05-04,Light Heavyweight,KO/TKO,1,78,0
7619,2001-05-04,Lightweight,KO/TKO,1,297,0
7619,2001-05-04,Lightweight,KO/TKO,1,297,0
7618,2001-05-04,Middleweight,DQ,3,261,0
7618,2001-05-04,Welterweight,DQ,3,261,0
7620,2001-05-04,Welterweight,Decision - Unanimous,3,300,0
7620,2001-05-04,Welterweight,Decision - Unanimous,3,300,0
7616,2001-05-04,Welterweight,KO/TKO,3,291,0
7616,2001-05-04,Welterweight,KO/TKO,3,291,0
7614,2001-05-04,Welterweight,Submission,3,170,1
7614,2001-05-04,Welterweight,Submission,3,170,1
7611,2001-06-29,Heavyweight,KO/TKO,3,83,0
7611,2001-06-29,Heavyweight,KO/TKO,3,83,0
7607,2001-06-29,Heavyweight,Submission,1,261,0
7607,2001-06-29,Heavyweight,Submission,1,261,0
7610,2001-06-29,Light Heavyweight,Decision - Unanimous,3,300,0
7605,2001-06-29,Light Heavyweight,KO/TKO,1,212,1
7605,2001-06-29,Light Heavyweight,KO/TKO,1,212,1
7606,2001-06-29,Lightweight,KO/TKO,1,162,0
7606,2001-06-29,Lightweight,KO/TKO,1,162,0
7609,2001-06-29,Lightweight,KO/TKO,1,108,0
7609,2001-06-29,Lightweight,KO/TKO,1,108,0
7612,2001-06-29,Lightweight,Submission,1,65,0
7610,2001-06-29,Middleweight,Decision - Unanimous,3,300,0
7608,2001-06-29,Welterweight,KO/TKO,2,162,0
7608,2001-06-29,Welterweight,KO/TKO,2,162,0
7612,2001-06-29,Welterweight,Submission,1,65,0
7598,2001-09-28,Featherweight,Decision - Unanimous,5,300,1
7597,2001-09-28,Light Heavyweight,Decision - Unanimous,5,300,1
7597,2001-09-28,Light Heavyweight,Decision - Unanimous,5,300,1
7599,2001-09-28,Light Heavyweight,Decision - Unanimous,3,300,0
7600,2001-09-28,Lightweight,Decision - Majority,3,300,0
7598,2001-09-28,Lightweight,Decision - Unanimous,5,300,1
7604,2001-09-28,Lightweight,Decision - Unanimous,3,300,0
7604,2001-09-28,Lightweight,Decision - Unanimous,3,300,0
7599,2001-09-28,Middleweight,Decision - Unanimous,3,300,0
7603,2001-09-28,Middleweight,Submission,1,246,0
7600,2001-09-28,Welterweight,Decision - Majority,3,300,0
7601,2001-09-28,Welterweight,Decision - Unanimous,5,300,1
7601,2001-09-28,Welterweight,Decision - Unanimous,5,300,1
7602,2001-09-28,Welterweight,KO/TKO,2,15,0
7602,2001-09-28,Welterweight,KO/TKO,2,15,0
7603,2001-09-28,Welterweight,Submission,1,246,0
7589,2001-11-02,Heavyweight,KO/TKO,3,202,1
7590,2001-11-02,Heavyweight,KO/TKO,2,242,0
7590,2001-11-02,Heavyweight,KO/TKO,2,242,0
7593,2001-11-02,Heavyweight,KO/TKO,2,265,0
7593,2001-11-02,Heavyweight,KO/TKO,2,265,0
7596,2001-11-02,Heavyweight,Submission,1,65,0
7596,2001-11-02,Heavyweight,Submission,1,65,0
7589,2001-11-02,Light Heavyweight,KO/TKO,3,202,1
7594,2001-11-02,Light Heavyweight,Submission,2,55,0
7592,2001-11-02,Lightweight,KO/TKO,1,11,0
7592,2001-11-02,Lightweight,KO/TKO,1,11,0
7595,2001-11-02,Middleweight,Decision - Majority,3,300,0
7594,2001-11-02,Middleweight,Submission,2,55,0
7595,2001-11-02,Welterweight,Decision - Majority,3,300,0
7591,2001-11-02,Welterweight,KO/TKO,2,87,1
7591,2001-11-02,Welterweight,KO/TKO,2,87,1
7581,2002-01-11,Featherweight,Decision - Majority,5,300,1
7582,2002-01-11,Heavyweight,KO/TKO,3,180,0
7582,2002-01-11,Heavyweight,KO/TKO,3,180,0
7584,2002-01-11,Light Heavyweight,Decision - Unanimous,3,300,0
7586,2002-01-11,Light Heavyweight,Decision - Unanimous,3,300,0
7586,2002-01-11,Light Heavyweight,Decision - Unanimous,3,300,0
7581,2002-01-11,Lightweight,Decision - Majority,5,300,1
7584,2002-01-11,Middleweight,Decision - Unanimous,3,300,0
7583,2002-01-11,Middleweight,KO/TKO,2,44,1
7585,2002-01-11,Middleweight,KO/TKO,2,121,0
7588,2002-01-11,Middleweight,Submission,2,74,0
7588,2002-01-11,Middleweight,Submission,2,74,0
7587,2002-01-11,Welterweight,Decision - Unanimous,3,300,0
7587,2002-01-11,Welterweight,Decision - Unanimous,3,300,0
7583,2002-01-11,Welterweight,KO/TKO,2,44,1
7585,2002-01-11,Welterweight,KO/TKO,2,121,0
7573,2002-03-22,Heavyweight,KO/TKO,2,275,1
7574,2002-03-22,Heavyweight,KO/TKO,3,105,0
7574,2002-03-22,Heavyweight,KO/TKO,3,105,0
7578,2002-03-22,Heavyweight,Submission,1,46,0
7578,2002-03-22,Heavyweight,Submission,1,46,0
7573,2002-03-22,Light Heavyweight,KO/TKO,2,275,1
7577,2002-03-22,Light Heavyweight,TKO - Doctor's Stoppage,1,126,0
7580,2002-03-22,Lightweight,Decision - Unanimous,3,300,0
7579,2002-03-22,Lightweight,Submission,1,178,0
7576,2002-03-22,Middleweight,KO/TKO,1,189,0
7577,2002-03-22,Middleweight,TKO - Doctor's Stoppage,1,126,0
7580,2002-03-22,Welterweight,Decision - Unanimous,3,300,0
7575,2002-03-22,Welterweight,KO/TKO,4,181,1
7575,2002-03-22,Welterweight,KO/TKO,4,181,1
7576,2002-03-22,Welterweight,KO/TKO,1,189,0
7579,2002-03-22,Welterweight,Submission,1,178,0
7567,2002-05-10,Heavyweight,KO/TKO,2,205,0
7567,2002-05-10,Heavyweight,KO/TKO,2,205,0
7570,2002-05-10,Lightweight,Decision - Unanimous,3,300,0
7570,2002-05-10,Lightweight,Decision - Unanimous,3,300,0
7572,2002-05-10,Lightweight,Decision - Unanimous,3,300,0
7568,2002-05-10,Lightweight,KO/TKO,2,203,0
7568,2002-05-10,Lightweight,KO/TKO,2,203,0
7569,2002-05-10,Middleweight,KO/TKO,1,179,0
7571,2002-05-10,Middleweight,KO/TKO,3,147,0
7571,2002-05-10,Middleweight,KO/TKO,3,147,0
7566,2002-05-10,Middleweight,Submission,3,93,1
7566,2002-05-10,Middleweight,Submission,3,93,1
7572,2002-05-10,Welterweight,Decision - Unanimous,3,300,0
7569,2002-05-10,Welterweight,KO/TKO,1,179,0
7560,2002-06-22,Light Heavyweight,Decision - Unanimous,3,300,0
7565,2002-06-22,Lightweight,KO/TKO,1,79,0
7565,2002-06-22,Lightweight,KO/TKO,1,79,0
7560,2002-06-22,Middleweight,Decision - Unanimous,3,300,0
7561,2002-06-22,Middleweight,Decision - Unanimous,3,300,0
7564,2002-06-22,Middleweight,KO/TKO,2,214,0
7564,2002-06-22,Middleweight,KO/TKO,2,214,0
7561,2002-06-22,Welterweight,Decision - Unanimous,3,300,0
7563,2002-06-22,Welterweight,KO/TKO,2,27,0
7563,2002-06-22,Welterweight,KO/TKO,2,27,0
7562,2002-06-22,Welterweight,Submission,1,145,0
7562,2002-06-22,Welterweight,Submission,1,145,0
7554,2002-07-13,Heavyweight,KO/TKO,1,275,0
7554,2002-07-13,Heavyweight,KO/TKO,1,275,0
7557,2002-07-13,Light Heavyweight,Decision - Unanimous,3,300,0
7558,2002-07-13,Light Heavyweight,Decision - Unanimous,3,300,0
7558,2002-07-13,Light Heavyweight,Decision - Unanimous,3,300,0
7559,2002-07-13,Light Heavyweight,Decision - Unanimous,3,300,0
7556,2002-07-13,Lightweight,Submission,2,98,0
7556,2002-07-13,Lightweight,Submission,2,98,0
7557,2002-07-13,Middleweight,Decision - Unanimous,3,300,0
7559,2002-07-13,Middleweight,Decision - Unanimous,3,300,0
7555,2002-07-13,Middleweight,KO/TKO,1,10,0
7555,2002-07-13,Middleweight,KO/TKO,1,10,0
7553,2002-07-13,Welterweight,KO/TKO,4,217,1
7553,2002-07-13,Welterweight,KO/TKO,4,217,1
7545,2002-09-27,Heavyweight,KO/TKO,5,184,1
7546,2002-09-27,Heavyweight,KO/TKO,2,103,0
7546,2002-09-27,Heavyweight,KO/TKO,2,103,0
7549,2002-09-27,Heavyweight,KO/TKO,1,300,0
7549,2002-09-27,Heavyweight,KO/TKO,1,300,0
7545,2002-09-27,Light Heavyweight,KO/TKO,5,184,1
7547,2002-09-27,Lightweight,Decision - Unanimous,3,300,0
7548,2002-09-27,Lightweight,Decision - Unanimous,3,300,0
7548,2002-09-27,Lightweight,Decision - Unanimous,3,300,0
7552,2002-09-27,Lightweight,TKO - Doctor's Stoppage,1,256,0
7551,2002-09-27,Middleweight,Decision - Unanimous,3,300,0
7551,2002-09-27,Middleweight,Decision - Unanimous,3,300,0
7552,2002-09-27,Middleweight,TKO - Doctor's Stoppage,1,256,0
7547,2002-09-27,Welterweight,Decision - Unanimous,3,300,0
7550,2002-09-27,Welterweight,KO/TKO,1,18,0
7550,2002-09-27,Welterweight,KO/TKO,1,18,0
7542,2002-11-22,Heavyweight,KO/TKO,1,78,0
7542,2002-11-22,Heavyweight,KO/TKO,1,78,0
7537,2002-11-22,Light Heavyweight,KO/TKO,3,300,1
7537,2002-11-22,Light Heavyweight,KO/TKO,3,300,1
7538,2002-11-22,Light Heavyweight,KO/TKO,1,175,0
7538,2002-11-22,Light Heavyweight,KO/TKO,1,175,0
7543,2002-11-22,Light Heavyweight,KO/TKO,1,250,0
7543,2002-11-22,Light Heavyweight,KO/TKO,1,250,0
7544,2002-11-22,Middleweight,Submission,2,290,0
7544,2002-11-22,Middleweight,Submission,2,290,0
7541,2002-11-22,Welterweight,KO/TKO,1,89,0
7541,2002-11-22,Welterweight,KO/TKO,1,89,0
7540,2002-11-22,Welterweight,Submission,1,105,0
7540,2002-11-22,Welterweight,Submission,1,105,0
7539,2002-11-22,Welterweight,TKO - Doctor's Stoppage,1,300,1
7539,2002-11-22,Welterweight,TKO - Doctor's Stoppage,1,300,1
7533,2003-02-28,Heavyweight,Decision - Unanimous,3,300,0
7530,2003-02-28,Heavyweight,KO/TKO,1,189,1
7530,2003-02-28,Heavyweight,KO/TKO,1,189,1
7535,2003-02-28,Heavyweight,KO/TKO,1,289,0
7535,2003-02-28,Heavyweight,KO/TKO,1,289,0
7531,2003-02-28,Heavyweight,Submission,1,46,0
7531,2003-02-28,Heavyweight,Submission,1,46,0
7533,2003-02-28,Light Heavyweight,Decision - Unanimous,3,300,0
7534,2003-02-28,Lightweight,Decision - Split,3,300,0
7536,2003-02-28,Lightweight,Submission,3,247,0
7536,2003-02-28,Lightweight,Submission,3,247,0
7532,2003-02-28,Middleweight,Decision - Unanimous,3,300,0
7534,2003-02-28,Welterweight,Decision - Split,3,300,0
7532,2003-02-28,Welterweight,Decision - Unanimous,3,300,0
7525,2003-04-25,Heavyweight,KO/TKO,2,106,0
7525,2003-04-25,Heavyweight,KO/TKO,2,106,0
7522,2003-04-25,Lightweight,Decision - Unanimous,5,300,1
7527,2003-04-25,Lightweight,Decision - Unanimous,3,300,0
7528,2003-04-25,Lightweight,Decision - Unanimous,3,300,0
7528,2003-04-25,Lightweight,Decision - Unanimous,3,300,0
7526,2003-04-25,Middleweight,KO/TKO,1,160,0
7526,2003-04-25,Middleweight,KO/TKO,1,160,0
7529,2003-04-25,Middleweight,KO/TKO,1,235,0
7529,2003-04-25,Middleweight,KO/TKO,1,235,0
7522,2003-04-25,Welterweight,Decision - Unanimous,5,300,1
7524,2003-04-25,Welterweight,Decision - Unanimous,3,300,0
7524,2003-04-25,Welterweight,Decision - Unanimous,3,300,0
7527,2003-04-25,Welterweight,Decision - Unanimous,3,300,0
7523,2003-04-25,Welterweight,Submission,2,148,0
7523,2003-04-25,Welterweight,Submission,2,148,0
7518,2003-06-06,Heavyweight,DQ,1,175,0
7518,2003-06-06,Heavyweight,DQ,1,175,0
7516,2003-06-06,Heavyweight,Submission,1,119,0
7516,2003-06-06,Heavyweight,Submission,1,119,0
7521,2003-06-06,Heavyweight,TKO - Doctor's Stoppage,2,264,0
7521,2003-06-06,Heavyweight,TKO - Doctor's Stoppage,2,264,0
7515,2003-06-06,Light Heavyweight,KO/TKO,3,159,1
7515,2003-06-06,Light Heavyweight,KO/TKO,3,159,1
7519,2003-06-06,Lightweight,Decision - Unanimous,3,300,0
7519,2003-06-06,Lightweight,Decision - Unanimous,3,300,0
7517,2003-06-06,Middleweight,KO/TKO,1,67,0
7517,2003-06-06,Middleweight,KO/TKO,1,67,0
7520,2003-06-06,Middleweight,KO/TKO,1,116,0
7520,2003-06-06,Middleweight,KO/TKO,1,116,0
7507,2003-09-26,Heavyweight,KO/TKO,1,119,0
7508,2003-09-26,Heavyweight,KO/TKO,1,114,1
7508,2003-09-26,Heavyweight,KO/TKO,1,114,1
7506,2003-09-26,Light Heavyweight,Decision - Unanimous,5,300,1
7506,2003-09-26,Light Heavyweight,Decision - Unanimous,5,300,1
7507,2003-09-26,Light Heavyweight,KO/TKO,1,119,0
7512,2003-09-26,Lightweight,KO/TKO,1,165,0
7512,2003-09-26,Lightweight,KO/TKO,1,165,0
7514,2003-09-26,Lightweight,KO/TKO,2,166,0
7514,2003-09-26,Lightweight,KO/TKO,2,166,0
7509,2003-09-26,Middleweight,Decision - Unanimous,3,300,0
7509,2003-09-26,Middleweight,Decision - Unanimous,3,300,0
7510,2003-09-26,Middleweight,KO/TKO,1,215,0
7510,2003-09-26,Middleweight,KO/TKO,1,215,0
7511,2003-09-26,Welterweight,Submission,1,232,0
7511,2003-09-26,Welterweight,Submission,1,232,0
7513,2003-09-26,Welterweight,Submission,3,124,0
7513,2003-09-26,Welterweight,Submission,3,124,0
7503,2003-11-21,Heavyweight,Decision - Unanimous,3,300,0
7503,2003-11-21,Heavyweight,Decision - Unanimous,3,300,0
7500,2003-11-21,Heavyweight,TKO - Doctor's Stoppage,1,134,0
7500,2003-11-21,Heavyweight,TKO - Doctor's Stoppage,1,134,0
7505,2003-11-21,Lightweight,KO/TKO,2,134,0
7505,2003-11-21,Lightweight,KO/TKO,2,134,0
7499,2003-11-21,Middleweight,KO/TKO,3,263,0
7499,2003-11-21,Middleweight,KO/TKO,3,263,0
7501,2003-11-21,Middleweight,KO/TKO,1,282,0
7504,2003-11-21,Middleweight,Submission,1,209,0
7504,2003-11-21,Middleweight,Submission,1,209,0
7502,2003-11-21,Welterweight,Decision - Unanimous,3,300,0
7502,2003-11-21,Welterweight,Decision - Unanimous,3,300,0
7501,2003-11-21,Welterweight,KO/TKO,1,282,0
7498,2003-11-21,Welterweight,Submission,1,234,1
7498,2003-11-21,Welterweight,Submission,1,234,1
7497,2004-01-31,Bantamweight,Decision - Unanimous,3,300,0
7493,2004-01-31,Heavyweight,KO/TKO,2,261,0
7493,2004-01-31,Heavyweight,KO/TKO,2,261,0
7490,2004-01-31,Light Heavyweight,TKO - Doctor's Stoppage,1,49,1
7496,2004-01-31,Lightweight,Decision - Majority,3,300,0
7496,2004-01-31,Lightweight,Decision - Majority,3,300,0
7492,2004-01-31,Lightweight,Submission,1,279,1
7495,2004-01-31,Middleweight,Decision - Unanimous,3,300,0
7494,2004-01-31,Middleweight,Submission,1,105,0
7494,2004-01-31,Middleweight,Submission,1,105,0
7490,2004-01-31,Middleweight,TKO - Doctor's Stoppage,1,49,1
7491,2004-01-31,Welterweight,Decision - Unanimous,3,300,0
7491,2004-01-31,Welterweight,Decision - Unanimous,3,300,0
7495,2004-01-31,Welterweight,Decision - Unanimous,3,300,0
7497,2004-01-31,Welterweight,Decision - Unanimous,3,300,0
7492,2004-01-31,Welterweight,Submission,1,279,1
7489,2004-04-02,Featherweight,Submission,1,211,0
7485,2004-04-02,Heavyweight,KO/TKO,2,75,0
7485,2004-04-02,Heavyweight,KO/TKO,2,75,0
7487,2004-04-02,Heavyweight,KO/TKO,1,299,0
7488,2004-04-02,Heavyweight,KO/TKO,1,280,0
7488,2004-04-02,Heavyweight,KO/TKO,1,280,0
7482,2004-04-02,Light Heavyweight,KO/TKO,2,38,0
7482,2004-04-02,Light Heavyweight,KO/TKO,2,38,0
7487,2004-04-02,Light Heavyweight,KO/TKO,1,299,0
7484,2004-04-02,Lightweight,Decision - Split,3,300,0
7484,2004-04-02,Lightweight,Decision - Split,3,300,0
7489,2004-04-02,Lightweight,Submission,1,211,0
7486,2004-04-02,Welterweight,KO/TKO,2,91,0
7486,2004-04-02,Welterweight,KO/TKO,2,91,0
7483,2004-04-02,Welterweight,Submission,2,115,0
7483,2004-04-02,Welterweight,Submission,2,115,0
7479,2004-06-19,Featherweight,Decision - Unanimous,3,300,0
7474,2004-06-19,Heavyweight,KO/TKO,1,86,0
7476,2004-06-19,Heavyweight,Submission,1,50,1
7476,2004-06-19,Heavyweight,Submission,1,50,1
7474,2004-06-19,Light Heavyweight,KO/TKO,1,86,0
7475,2004-06-19,Lightweight,KO/TKO,1,255,0
7478,2004-06-19,Middleweight,Decision - Unanimous,3,300,0
7480,2004-06-19,Middleweight,KO/TKO,1,102,0
7481,2004-06-19,Middleweight,Submission,2,65,0
7481,2004-06-19,Middleweight,Submission,2,65,0
7477,2004-06-19,Welterweight,Decision - Unanimous,3,300,0
7477,2004-06-19,Welterweight,Decision - Unanimous,3,300,0
7478,2004-06-19,Welterweight,Decision - Unanimous,3,300,0
7479,2004-06-19,Welterweight,Decision - Unanimous,3,300,0
7475,2004-06-19,Welterweight,KO/TKO,1,255,0
7480,2004-06-19,Welterweight,KO/TKO,1,102,0
7470,2004-08-21,Heavyweight,KO/TKO,1,74,0
7468,2004-08-21,Light Heavyweight,KO/TKO,1,245,0
7468,2004-08-21,Light Heavyweight,KO/TKO,1,245,0
7470,2004-08-21,Light Heavyweight,KO/TKO,1,74,0
7466,2004-08-21,Light Heavyweight,TKO - Doctor's Stoppage,3,300,1
7473,2004-08-21,Lightweight,KO/TKO,1,272,0
7473,2004-08-21,Lightweight,KO/TKO,1,272,0
7467,2004-08-21,Middleweight,KO/TKO,2,219,0
7467,2004-08-21,Middleweight,KO/TKO,2,219,0
7469,2004-08-21,Middleweight,KO/TKO,1,24,0
7469,2004-08-21,Middleweight,KO/TKO,1,24,0
7466,2004-08-21,Middleweight,TKO - Doctor's Stoppage,3,300,1
7472,2004-08-21,Welterweight,Decision - Split,3,300,0
7472,2004-08-21,Welterweight,Decision - Split,3,300,0
7471,2004-08-21,Welterweight,Submission,2,77,0
7471,2004-08-21,Welterweight,Submission,2,77,0
7459,2004-10-22,Light Heavyweight,Decision - Unanimous,3,300,0
7465,2004-10-22,Middleweight,KO/TKO,2,33,0
7465,2004-10-22,Middleweight,KO/TKO,2,33,0
7460,2004-10-22,Middleweight,Submission,3,268,0
7460,2004-10-22,Middleweight,Submission,3,268,0
7461,2004-10-22,Middleweight,Submission,1,299,1
7463,2004-10-22,Middleweight,Submission,1,142,0
7464,2004-10-22,Middleweight,Submission,1,96,0
7464,2004-10-22,Middleweight,Submission,1,96,0
7459,2004-10-22,Welterweight,Decision - Unanimous,3,300,0
7462,2004-10-22,Welterweight,KO/TKO,2,131,0
7462,2004-10-22,Welterweight,KO/TKO,2,131,0
7461,2004-10-22,Welterweight,Submission,1,299,1
7463,2004-10-22,Welterweight,Submission,1,142,0
